COUNTRY,ISO_CODE,DATE,TOTAL_VACCINATIONS,PEOPLE_VACCINATED,PEOPLE_FULLY_VACCINATED,DAILY_VACCINATIONS_RAW,DAILY_VACCINATIONS,TOTAL_VACCINATIONS_PER_HUNDRED,PEOPLE_VACCINATED_PER_HUNDRED,PEOPLE_FULLY_VACCINATED_PER_HUNDRED,DAILY_VACCINATIONS_PER_MILLION,VACCINES,SOURCE_NAME,SOURCE_WEBSITE
ANGOLA,ANG,2021-02-17,1229899.0,737939.4,491959.60000000003,33829.0,33829.0,12.3,7.38,4.92,3382.9,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-02-18,1261941.0,757164.6,504776.4,32042.0,32042.0,12.62,7.57,5.05,3204.2,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-02-19,1302267.0,781360.2,520906.80000000005,40326.0,40326.0,13.02,7.81,5.21,4032.6,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-02-20,1339136.0,803481.6,535654.4,36869.0,36869.0,13.39,8.03,5.36,3686.9,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-02-21,1389020.0,833412.0,555608.0,49884.0,49884.0,13.89,8.33,5.56,4988.4,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-02-22,1436305.0,861783.0,574522.0,47285.0,47285.0,14.36,8.62,5.75,4728.5,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-02-23,1447831.0,868698.6,579132.4,11526.0,11526.0,14.48,8.69,5.79,1152.6,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-02-24,1466611.0,879966.6,586644.4,18780.0,18780.0,14.67,8.8,5.87,1878.0,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-02-25,1485446.0,891267.6,594178.4,18835.0,18835.0,14.85,8.91,5.94,1883.5,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-02-26,1512595.0,907557.0,605038.0,27149.0,27149.0,15.13,9.08,6.05,2714.9,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-02-27,1559356.0,935613.6,623742.4,46761.0,46761.0,15.59,9.36,6.24,4676.1,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-02-28,1584750.0,950850.0,633900.0,25394.0,25394.0,15.85,9.51,6.34,2539.4,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-03-01,1616873.0,970123.7999999999,646749.2000000001,32123.0,32123.0,16.17,9.7,6.47,3212.3,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-03-02,1636749.0,982049.3999999999,654699.6000000001,19876.0,19876.0,16.37,9.82,6.55,1987.6,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-03-03,1648134.0,988880.3999999999,659253.6000000001,11385.0,11385.0,16.48,9.89,6.59,1138.5,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-03-04,1684412.0,1010647.2,673764.8,36278.0,36278.0,16.84,10.11,6.74,3627.8,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-03-05,1692667.0,1015600.2,677066.8,8255.0,8255.0,16.93,10.16,6.77,825.5,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-03-06,1730005.0,1038003.0,692002.0,37338.0,37338.0,17.3,10.38,6.92,3733.8,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-03-07,1741133.0,1044679.7999999999,696453.2000000001,11128.0,11128.0,17.41,10.45,6.96,1112.8,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-03-08,1790646.0,1074387.5999999999,716258.4,49513.0,49513.0,17.91,10.74,7.16,4951.3,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-03-09,1814540.0,1088724.0,725816.0,23894.0,23894.0,18.15,10.89,7.26,2389.4,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-03-10,1820630.0,1092378.0,728252.0,6090.0,6090.0,18.21,10.92,7.28,609.0,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-03-11,1822241.0,1093344.5999999999,728896.4,1611.0,1611.0,18.22,10.93,7.29,161.1,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-03-12,1855435.0,1113261.0,742174.0,33194.0,33194.0,18.55,11.13,7.42,3319.4,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-03-13,1870521.0,1122312.5999999999,748208.4,15086.0,15086.0,18.71,11.22,7.48,1508.6,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-03-14,1875583.0,1125349.8,750233.2000000001,5062.0,5062.0,18.76,11.25,7.5,506.2,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-03-15,1915087.0,1149052.2,766034.8,39504.0,39504.0,19.15,11.49,7.66,3950.4,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-03-16,1933460.0,1160076.0,773384.0,18373.0,18373.0,19.33,11.6,7.73,1837.3,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-03-17,1957215.0,1174329.0,782886.0,23755.0,23755.0,19.57,11.74,7.83,2375.5,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-03-18,1986070.0,1191642.0,794428.0,28855.0,28855.0,19.86,11.92,7.94,2885.5,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-03-19,1991957.0,1195174.2,796782.8,5887.0,5887.0,19.92,11.95,7.97,588.7,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-03-20,2022520.0,1213512.0,809008.0,30563.0,30563.0,20.23,12.14,8.09,3056.3,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-03-21,2064564.0,1238738.4,825825.6000000001,42044.0,42044.0,20.65,12.39,8.26,4204.4,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-03-22,2111986.0,1267191.5999999999,844794.4,47422.0,47422.0,21.12,12.67,8.45,4742.2,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-03-23,2126544.0,1275926.4,850617.6000000001,14558.0,14558.0,21.27,12.76,8.51,1455.8,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-03-24,2134974.0,1280984.4,853989.6000000001,8430.0,8430.0,21.35,12.81,8.54,843.0,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-03-25,2151788.0,1291072.8,860715.2000000001,16814.0,16814.0,21.52,12.91,8.61,1681.4,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-03-26,2160372.0,1296223.2,864148.8,8584.0,8584.0,21.6,12.96,8.64,858.4,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-03-27,2169184.0,1301510.4,867673.6000000001,8812.0,8812.0,21.69,13.02,8.68,881.2,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-03-28,2196340.0,1317804.0,878536.0,27156.0,27156.0,21.96,13.18,8.79,2715.6,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-03-29,2244107.0,1346464.2,897642.8,47767.0,47767.0,22.44,13.46,8.98,4776.7,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-03-30,2290889.0,1374533.4,916355.6000000001,46782.0,46782.0,22.91,13.75,9.16,4678.2,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-03-31,2336785.0,1402071.0,934714.0,45896.0,45896.0,23.37,14.02,9.35,4589.6,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-04-01,2355978.0,1413586.8,942391.2000000001,19193.0,19193.0,23.56,14.14,9.42,1919.3,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-04-02,2402340.0,1441404.0,960936.0,46362.0,46362.0,24.02,14.41,9.61,4636.2,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-04-03,2430870.0,1458522.0,972348.0,28530.0,28530.0,24.31,14.59,9.72,2853.0,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-04-04,2439156.0,1463493.5999999999,975662.4,8286.0,8286.0,24.39,14.63,9.76,828.6,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-04-05,2486581.0,1491948.5999999999,994632.4,47425.0,47425.0,24.87,14.92,9.95,4742.5,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-04-06,2528067.0,1516840.2,1011226.8,41486.0,41486.0,25.28,15.17,10.11,4148.6,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-04-07,2553291.0,1531974.5999999999,1021316.4,25224.0,25224.0,25.53,15.32,10.21,2522.4,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-04-08,2565959.0,1539575.4,1026383.6000000001,12668.0,12668.0,25.66,15.4,10.26,1266.8,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-04-09,2569800.0,1541880.0,1027920.0,3841.0,3841.0,25.7,15.42,10.28,384.1,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-04-10,2591589.0,1554953.4,1036635.6000000001,21789.0,21789.0,25.92,15.55,10.37,2178.9,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-04-11,2623033.0,1573819.8,1049213.2,31444.0,31444.0,26.23,15.74,10.49,3144.4,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-04-12,2626996.0,1576197.5999999999,1050798.4000000001,3963.0,3963.0,26.27,15.76,10.51,396.3,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-04-13,2641195.0,1584717.0,1056478.0,14199.0,14199.0,26.41,15.85,10.56,1419.9,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-04-14,2642235.0,1585341.0,1056894.0,1040.0,1040.0,26.42,15.85,10.57,104.0,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-04-15,2650996.0,1590597.5999999999,1060398.4000000001,8761.0,8761.0,26.51,15.91,10.6,876.1,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-04-16,2670223.0,1602133.8,1068089.2,19227.0,19227.0,26.7,16.02,10.68,1922.7,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-04-17,2685914.0,1611548.4,1074365.6,15691.0,15691.0,26.86,16.12,10.74,1569.1,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-04-18,2724295.0,1634577.0,1089718.0,38381.0,38381.0,27.24,16.35,10.9,3838.1,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-04-19,2732069.0,1639241.4,1092827.6,7774.0,7774.0,27.32,16.39,10.93,777.4,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-04-20,2738428.0,1643056.8,1095371.2,6359.0,6359.0,27.38,16.43,10.95,635.9,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-04-21,2776166.0,1665699.5999999999,1110466.4000000001,37738.0,37738.0,27.76,16.66,11.1,3773.8,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-04-22,2790656.0,1674393.5999999999,1116262.4000000001,14490.0,14490.0,27.91,16.74,11.16,1449.0,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-04-23,2810444.0,1686266.4,1124177.6,19788.0,19788.0,28.1,16.86,11.24,1978.8,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-04-24,2824500.0,1694700.0,1129800.0,14056.0,14056.0,28.25,16.95,11.3,1405.6,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-04-25,2868705.0,1721223.0,1147482.0,44205.0,44205.0,28.69,17.21,11.47,4420.5,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-04-26,2896250.0,1737750.0,1158500.0,27545.0,27545.0,28.96,17.38,11.59,2754.5,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-04-27,2901261.0,1740756.5999999999,1160504.4000000001,5011.0,5011.0,29.01,17.41,11.61,501.1,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-04-28,2924947.0,1754968.2,1169978.8,23686.0,23686.0,29.25,17.55,11.7,2368.6,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-04-29,2962107.0,1777264.2,1184842.8,37160.0,37160.0,29.62,17.77,11.85,3716.0,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-04-30,3000658.0,1800394.8,1200263.2,38551.0,38551.0,30.01,18.0,12.0,3855.1,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-05-01,3021983.0,1813189.8,1208793.2,21325.0,21325.0,30.22,18.13,12.09,2132.5,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-05-02,3046172.0,1827703.2,1218468.8,24189.0,24189.0,30.46,18.28,12.18,2418.9,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-05-03,3063976.0,1838385.5999999999,1225590.4000000001,17804.0,17804.0,30.64,18.38,12.26,1780.4,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-05-04,3087032.0,1852219.2,1234812.8,23056.0,23056.0,30.87,18.52,12.35,2305.6,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-05-05,3094460.0,1856676.0,1237784.0,7428.0,7428.0,30.94,18.57,12.38,742.8,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-05-06,3138884.0,1883330.4,1255553.6,44424.0,44424.0,31.39,18.83,12.56,4442.4,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-05-07,3174275.0,1904565.0,1269710.0,35391.0,35391.0,31.74,19.05,12.7,3539.1,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-05-08,3222679.0,1933607.4,1289071.6,48404.0,48404.0,32.23,19.34,12.89,4840.4,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-05-09,3250294.0,1950176.4,1300117.6,27615.0,27615.0,32.5,19.5,13.0,2761.5,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-05-10,3297045.0,1978227.0,1318818.0,46751.0,46751.0,32.97,19.78,13.19,4675.1,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-05-11,3315996.0,1989597.5999999999,1326398.4000000001,18951.0,18951.0,33.16,19.9,13.26,1895.1,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-05-12,3352031.0,2011218.5999999999,1340812.4000000001,36035.0,36035.0,33.52,20.11,13.41,3603.5,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-05-13,3394731.0,2036838.5999999999,1357892.4000000001,42700.0,42700.0,33.95,20.37,13.58,4270.0,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-05-14,3410010.0,2046006.0,1364004.0,15279.0,15279.0,34.1,20.46,13.64,1527.9,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-05-15,3450019.0,2070011.4,1380007.6,40009.0,40009.0,34.5,20.7,13.8,4000.9,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-05-16,3495371.0,2097222.6,1398148.4000000001,45352.0,45352.0,34.95,20.97,13.98,4535.2,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-05-17,3524137.0,2114482.1999999997,1409654.8,28766.0,28766.0,35.24,21.14,14.1,2876.6,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-05-18,3540755.0,2124453.0,1416302.0,16618.0,16618.0,35.41,21.24,14.16,1661.8,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-05-19,3587109.0,2152265.4,1434843.6,46354.0,46354.0,35.87,21.52,14.35,4635.4,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-05-20,3622672.0,2173603.1999999997,1449068.8,35563.0,35563.0,36.23,21.74,14.49,3556.3,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-05-21,3643769.0,2186261.4,1457507.6,21097.0,21097.0,36.44,21.86,14.58,2109.7,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-05-22,3690187.0,2214112.1999999997,1476074.8,46418.0,46418.0,36.9,22.14,14.76,4641.8,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-05-23,3735610.0,2241366.0,1494244.0,45423.0,45423.0,37.36,22.41,14.94,4542.3,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-05-24,3778000.0,2266800.0,1511200.0,42390.0,42390.0,37.78,22.67,15.11,4239.0,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-05-25,3808961.0,2285376.6,1523584.4000000001,30961.0,30961.0,38.09,22.85,15.24,3096.1,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-05-26,3855325.0,2313195.0,1542130.0,46364.0,46364.0,38.55,23.13,15.42,4636.4,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-05-27,3892388.0,2335432.8,1556955.2000000002,37063.0,37063.0,38.92,23.35,15.57,3706.3,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-05-28,3929240.0,2357544.0,1571696.0,36852.0,36852.0,39.29,23.58,15.72,3685.2,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-05-29,3964082.0,2378449.1999999997,1585632.8,34842.0,34842.0,39.64,23.78,15.86,3484.2,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-05-30,4003451.0,2402070.6,1601380.4000000001,39369.0,39369.0,40.03,24.02,16.01,3936.9,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-05-31,4027331.0,2416398.6,1610932.4000000001,23880.0,23880.0,40.27,24.16,16.11,2388.0,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-06-01,4074927.0,2444956.1999999997,1629970.8,47596.0,47596.0,40.75,24.45,16.3,4759.6,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-06-02,4114849.0,2468909.4,1645939.6,39922.0,39922.0,41.15,24.69,16.46,3992.2,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-06-03,4145105.0,2487063.0,1658042.0,30256.0,30256.0,41.45,24.87,16.58,3025.6,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-06-04,4188307.0,2512984.1999999997,1675322.8,43202.0,43202.0,41.88,25.13,16.75,4320.2,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-06-05,4196039.0,2517623.4,1678415.6,7732.0,7732.0,41.96,25.18,16.78,773.2,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-06-06,4229116.0,2537469.6,1691646.4000000001,33077.0,33077.0,42.29,25.37,16.92,3307.7,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-06-07,4255553.0,2553331.8,1702221.2000000002,26437.0,26437.0,42.56,25.53,17.02,2643.7,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-06-08,4279246.0,2567547.6,1711698.4000000001,23693.0,23693.0,42.79,25.68,17.12,2369.3,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-06-09,4317099.0,2590259.4,1726839.6,37853.0,37853.0,43.17,25.9,17.27,3785.3,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-06-10,4336523.0,2601913.8,1734609.2000000002,19424.0,19424.0,43.37,26.02,17.35,1942.4,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-06-11,4379843.0,2627905.8,1751937.2000000002,43320.0,43320.0,43.8,26.28,17.52,4332.0,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-06-12,4388577.0,2633146.1999999997,1755430.8,8734.0,8734.0,43.89,26.33,17.55,873.4,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-06-13,4434249.0,2660549.4,1773699.6,45672.0,45672.0,44.34,26.61,17.74,4567.2,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-06-14,4472310.0,2683386.0,1788924.0,38061.0,38061.0,44.72,26.83,17.89,3806.1,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-06-15,4496656.0,2697993.6,1798662.4000000001,24346.0,24346.0,44.97,26.98,17.99,2434.6,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-06-16,4508410.0,2705046.0,1803364.0,11754.0,11754.0,45.08,27.05,18.03,1175.4,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-06-17,4527134.0,2716280.4,1810853.6,18724.0,18724.0,45.27,27.16,18.11,1872.4,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-06-18,4557642.0,2734585.1999999997,1823056.8,30508.0,30508.0,45.58,27.35,18.23,3050.8,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-06-19,4559088.0,2735452.8,1823635.2000000002,1446.0,1446.0,45.59,27.35,18.24,144.6,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-06-20,4565564.0,2739338.4,1826225.6,6476.0,6476.0,45.66,27.39,18.26,647.6,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-06-21,4583095.0,2749857.0,1833238.0,17531.0,17531.0,45.83,27.5,18.33,1753.1,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-06-22,4629506.0,2777703.6,1851802.4000000001,46411.0,46411.0,46.3,27.78,18.52,4641.1,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-06-23,4676408.0,2805844.8,1870563.2000000002,46902.0,46902.0,46.76,28.06,18.71,4690.2,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-06-24,4703315.0,2821989.0,1881326.0,26907.0,26907.0,47.03,28.22,18.81,2690.7,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-06-25,4750696.0,2850417.6,1900278.4000000001,47381.0,47381.0,47.51,28.5,19.0,4738.1,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-06-26,4792214.0,2875328.4,1916885.6,41518.0,41518.0,47.92,28.75,19.17,4151.8,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-06-27,4834725.0,2900835.0,1933890.0,42511.0,42511.0,48.35,29.01,19.34,4251.1,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-06-28,4857929.0,2914757.4,1943171.6,23204.0,23204.0,48.58,29.15,19.43,2320.4,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-06-29,4872771.0,2923662.6,1949108.4000000001,14842.0,14842.0,48.73,29.24,19.49,1484.2,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-06-30,4884469.0,2930681.4,1953787.6,11698.0,11698.0,48.84,29.31,19.54,1169.8,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-07-01,4904103.0,2942461.8,1961641.2000000002,19634.0,19634.0,49.04,29.42,19.62,1963.4,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-07-02,4931735.0,2959041.0,1972694.0,27632.0,27632.0,49.32,29.59,19.73,2763.2,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-07-03,4977609.0,2986565.4,1991043.6,45874.0,45874.0,49.78,29.87,19.91,4587.4,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-07-04,4993089.0,2995853.4,1997235.6,15480.0,15480.0,49.93,29.96,19.97,1548.0,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-07-05,5020307.0,3012184.1999999997,2008122.8,27218.0,27218.0,50.2,30.12,20.08,2721.8,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-07-06,5067997.0,3040798.1999999997,2027198.8,47690.0,47690.0,50.68,30.41,20.27,4769.0,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-07-07,5106496.0,3063897.6,2042598.4000000001,38499.0,38499.0,51.06,30.64,20.43,3849.9,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-07-08,5138272.0,3082963.1999999997,2055308.8,31776.0,31776.0,51.38,30.83,20.55,3177.6,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-07-09,5179934.0,3107960.4,2071973.6,41662.0,41662.0,51.8,31.08,20.72,4166.2,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-07-10,5190618.0,3114370.8,2076247.2000000002,10684.0,10684.0,51.91,31.14,20.76,1068.4,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-07-11,5224768.0,3134860.8,2089907.2000000002,34150.0,34150.0,52.25,31.35,20.9,3415.0,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-07-12,5248387.0,3149032.1999999997,2099354.8000000003,23619.0,23619.0,52.48,31.49,20.99,2361.9,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-07-13,5283502.0,3170101.1999999997,2113400.8000000003,35115.0,35115.0,52.84,31.7,21.13,3511.5,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-07-14,5310062.0,3186037.1999999997,2124024.8000000003,26560.0,26560.0,53.1,31.86,21.24,2656.0,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-07-15,5325485.0,3195291.0,2130194.0,15423.0,15423.0,53.25,31.95,21.3,1542.3,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-07-16,5345385.0,3207231.0,2138154.0,19900.0,19900.0,53.45,32.07,21.38,1990.0,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-07-17,5362499.0,3217499.4,2144999.6,17114.0,17114.0,53.62,32.17,21.45,1711.4,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-07-18,5384151.0,3230490.6,2153660.4,21652.0,21652.0,53.84,32.3,21.54,2165.2,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-07-19,5424100.0,3254460.0,2169640.0,39949.0,39949.0,54.24,32.54,21.7,3994.9,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-07-20,5436354.0,3261812.4,2174541.6,12254.0,12254.0,54.36,32.62,21.75,1225.4,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-07-21,5485443.0,3291265.8,2194177.2,49089.0,49089.0,54.85,32.91,21.94,4908.9,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-07-22,5489666.0,3293799.6,2195866.4,4223.0,4223.0,54.9,32.94,21.96,422.3,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-07-23,5527836.0,3316701.6,2211134.4,38170.0,38170.0,55.28,33.17,22.11,3817.0,PFIZER,WHO,HTTPS://WHO.INT
ANGOLA,ANG,2021-07-24,5529982.0,3317989.1999999997,2211992.8000000003,2146.0,2146.0,55.3,33.18,22.12,214.6,PFIZER,WHO,HTTPS://WHO.INT
