COUNTRY_REGION,AFGHANISTAN,ALBANIA,ALGERIA,ANDORRA,ANGOLA,ANTIGUA_AND_BARBUDA,ARGENTINA,ARMENIA,AUSTRALIA,AUSTRIA,AZERBAIJAN,BAHAMAS,BAHRAIN,BANGLADESH,BARBADOS,BELARUS,BELGIUM,BELIZE,BENIN,BHUTAN
2033-11-11,853,3963,4250,104,4944,4236,4758,327,3549,3583,3615,4227,801,204,1849,3908,2895,2437,1720,3559
2033-11-12,398,3278,809,1140,993,2692,2330,1085,1901,2999,4684,4078,1023,567,923,4684,4452,2529,4562,1557
2033-11-13,4539,1089,4453,602,766,4691,3243,78,2983,943,61,2600,576,4635,948,707,4973,3761,1391,156
2033-11-14,3182,3812,2907,70,4404,3220,2362,3930,980,2371,100,3519,840,1478,2690,4655,4288,1686,4321,1674
2033-11-15,3973,4653,2256,2576,433,1265,2630,3924,1400,3728,3475,561,3923,3168,1860,104,3411,2676,829,4065
2033-11-16,522,331,3734,3549,1678,4218,3241,3164,828,4344,4445,1990,4337,3906,4654,2504,504,3893,3057,1939
2033-11-17,1715,1413,3918,355,4828,2599,1792,366,2888,333,3901,2400,2859,4322,1222,4306,2075,1955,4594,3221
2033-11-18,4617,778,2848,396,1583,216,3365,3604,1258,3721,2649,3465,4659,2141,4702,268,136,2483,4008,3625
2033-11-19,476,4035,2073,1071,623,4864,3755,2937,2156,1891,4187,59,4946,2449,3923,1727,334,1285,1328,954
2033-11-20,2198,622,550,2086,1260,222,275,373,3977,311,705,3449,4937,3943,1225,4882,470,3656,2260,4088
2033-11-21,4840,635,3329,1024,1821,4721,4041,1434,2764,2867,967,2706,2437,3284,3371,253,93,4076,455,2430
2033-11-22,3195,1613,1440,2981,4032,209,3044,4344,2686,1079,2815,4398,3823,552,3570,1519,2160,2721,4407,1358
2033-11-23,519,103,4067,1748,4663,253,530,993,4365,3639,1114,2666,2649,3818,1096,1152,313,3424,3627,4881
2033-11-24,3630,3320,2606,2146,3044,2979,3475,3522,4269,294,553,2184,1905,2739,4494,2443,1241,847,2606,1546
2033-11-25,3536,3941,2122,420,2196,279,217,3424,80,2194,779,1811,2267,4894,4962,327,2285,1176,1550,2521
2033-11-26,1290,2355,4405,4189,4653,3527,4264,4566,3317,2794,2057,604,3926,691,1253,4145,747,2851,1302,1206
2033-11-27,4870,4328,923,3462,2997,4141,1823,1682,720,4192,4983,3695,127,4197,1517,3624,1817,532,3823,300
2033-11-28,771,2216,349,2480,3610,2003,1767,3178,1889,572,1527,907,905,2432,1380,4760,3679,2266,642,1469
2033-11-29,4281,3574,3794,70,1245,3033,2957,2069,1318,4834,1479,4021,1886,3001,3194,187,117,3691,992,3798
2033-11-30,3805,930,4221,74,3331,3123,4369,4207,1557,1075,4261,3197,694,164,3033,1018,3219,4410,3513,3083
2033-12-01,3224,1591,2447,916,4047,889,2393,4922,2135,2728,4382,370,3686,1652,3436,3922,1271,404,4318,2724
2033-12-02,2998,1057,2781,4654,2987,425,2033,295,1667,1707,3382,986,3970,2175,1873,3270,1029,500,3606,330
2033-12-03,3081,770,1646,2399,4967,285,3577,1337,4432,3683,3392,1738,1054,2154,1906,3077,4665,4790,4057,4724
2033-12-04,1979,1639,3507,3260,1847,772,4275,2555,4048,457,3702,4727,1182,2671,4918,2588,4191,1610,4112,356
2033-12-05,4438,327,1033,1275,258,4837,1683,1850,3057,1085,4925,4560,4560,292,3289,2594,4211,4250,4823,2805
2033-12-06,2079,4651,3118,813,3152,3945,1630,2832,3496,2997,276,2167,1259,1531,1922,1337,2933,1401,3831,2039
2033-12-07,4776,3717,1058,2474,2865,1590,4456,2374,4303,4180,1712,1904,3882,4692,3961,4923,2454,3989,3918,2395
2033-12-08,3218,1308,1043,3277,117,1360,678,492,1188,2562,3240,1061,4108,642,1111,2439,1981,2428,2343,1338
2033-12-09,2920,1662,4870,761,615,1723,85,478,4219,53,3187,3403,312,1808,208,269,381,1813,711,799
2033-12-10,867,645,4898,3120,3023,2182,4391,3977,4029,704,4943,1436,832,1028,3788,354,1147,3528,2727,1742
2033-12-11,2760,1658,3701,3722,1342,4832,3427,341,1018,2503,4754,2018,1542,3239,4175,1973,318,3085,3998,1882
2033-12-12,2200,2193,2227,1521,222,4408,213,2117,4637,3151,4358,892,2884,470,4101,668,3425,4180,1510,2739
2033-12-13,2710,2005,4273,4640,4451,2039,2062,3384,3023,4514,3679,3760,3831,4391,4078,536,2832,1353,4379,355
2033-12-14,2170,4761,2589,3846,4976,976,3299,484,4969,3019,651,3172,1444,11,426,4187,1462,4599,4413,2572
2033-12-15,3509,695,3201,2040,134,2547,4212,349,885,2652,2621,83,1125,2734,612,4913,2339,4264,3947,667
2033-12-16,4384,3650,2933,4643,137,233,4176,2284,2782,4676,2795,3500,3866,4734,3256,1435,4010,3183,3352,4452
2033-12-17,2065,4818,2890,3954,1901,4646,4770,3715,1058,2312,2647,4444,4440,3076,327,862,3009,3971,111,798
2033-12-18,3619,603,3693,29,82,2451,1630,4168,87,2024,219,3732,843,2495,4666,4318,1353,829,4036,1267
2033-12-19,246,3881,2453,4943,4733,118,1519,4722,1112,470,4743,3262,3973,4249,2287,390,4170,2187,594,1924
2033-12-20,1078,214,3162,3976,4332,1811,1319,612,535,2169,830,768,85,2179,2379,592,266,1622,4164,3003
2033-12-21,20,2289,106,3694,1076,2203,113,1923,179,362,4391,570,1614,2756,2275,269,2787,4678,2342,1760
2033-12-22,1220,952,4541,1902,1232,3225,2192,2450,1970,140,1920,2722,3755,1973,3305,3730,3608,2863,2263,1571
2033-12-23,4296,3977,3976,4967,1810,3132,4107,341,1505,4310,2941,712,1524,4748,4893,2196,2231,2946,1696,3326
2033-12-24,3370,4489,3139,1975,2327,140,4519,1432,3595,1752,3664,2100,3984,1220,4837,4172,4449,455,2940,3545
2033-12-25,4738,2478,3090,2838,2258,1670,612,1511,272,3527,766,1559,4910,3833,4665,249,1302,1980,4659,1456
2033-12-26,3157,2927,2184,885,3044,411,2067,2911,2177,2382,221,3127,3626,2199,4881,2559,2397,3666,3885,739
2033-12-27,2912,1372,750,4943,116,3918,1630,3942,1618,1624,4758,2976,546,3143,4764,666,3577,3956,4231,4039
2033-12-28,1444,1234,1593,4697,1394,645,4001,2124,543,1545,881,175,1504,4996,2550,3711,1557,2443,4185,4197
2033-12-29,835,3724,1699,2776,2575,3166,2993,4340,486,1111,1649,2714,2606,774,4980,3960,2156,4234,3945,2563
2033-12-30,4375,998,3370,4904,2262,1016,3855,4568,4141,3632,3624,2944,3480,3980,2568,201,726,4788,2405,3831
2033-12-31,2610,4685,2888,2538,406,2083,2698,4886,2770,463,4187,4856,1565,3089,4928,2818,1090,176,4983,553
2034-01-01,1268,4587,3215,2096,4264,4990,3587,1184,3664,3980,1624,13,4430,4053,987,13,4993,2196,3022,2979
2034-01-02,2339,1307,864,3559,2863,2230,3530,3515,1293,2376,3487,2523,2151,2087,3444,3492,4825,435,1103,4800
2034-01-03,3374,8,2452,919,2603,1542,1671,3128,4507,3747,3381,2018,1813,1368,3303,2207,1790,846,2319,4456
2034-01-04,3867,4119,546,934,153,878,2514,4529,1659,4079,1634,4326,29,3590,3963,2832,4760,2890,4064,4770
2034-01-05,49,3269,955,3973,3200,4029,424,4906,4923,1327,1436,369,4988,3207,1060,1039,3845,1587,3742,4421
2034-01-06,2464,3974,2958,4801,2225,665,3637,3181,4131,4291,1322,959,3285,815,4605,3539,3146,1944,0,2136
2034-01-07,4898,2321,1036,2171,3952,1791,3290,4925,2830,2090,4312,949,3507,3150,702,3682,2945,3407,1446,1568
2034-01-08,3426,473,650,2357,1154,740,3526,1108,2772,277,465,4919,1292,4446,3919,4552,2467,197,44,295
2034-01-09,242,1798,3005,3831,3069,1088,708,1089,1691,1723,2456,3255,3300,4637,815,4729,3079,3097,2094,3379
2034-01-10,4107,3625,1433,3751,4080,57,3797,2006,142,4847,903,4913,3724,2769,4787,1576,3616,1933,2769,4001
2034-01-11,3543,289,4958,3991,2300,4320,4694,1960,917,3471,3539,4526,3839,3676,2760,2897,1886,2561,58,307
2034-01-12,4043,445,1646,4471,4627,1060,750,4141,3881,4251,4155,640,2576,3354,2698,1497,4744,4467,3811,2401
2034-01-13,658,2601,3462,4241,821,4527,2580,2697,4612,1563,2595,4347,1645,4339,4359,4780,276,2135,2993,4906
2034-01-14,2839,4653,1812,2580,877,1725,4429,124,4511,363,3587,414,1043,3155,2686,3767,239,4117,12,560
2034-01-15,1771,194,3950,108,2814,4086,3437,1115,4661,728,3160,4378,3841,387,3914,1958,2976,1918,4550,4821
2034-01-16,3951,2402,4565,4220,631,1396,833,4604,1045,2983,4938,1589,4695,2857,2936,500,4639,1609,4794,3630
2034-01-17,1674,2416,2376,4167,1822,1628,1845,3561,4208,589,2407,114,4026,4055,4041,243,3234,1020,3042,4634
2034-01-18,1392,3561,2412,4935,2237,4044,4976,3726,1517,2764,4273,3073,3783,1164,2533,1201,3530,3523,1746,2502
2034-01-19,2578,829,1019,129,4096,2099,56,3424,2412,1586,2453,788,3411,995,1245,90,3781,328,3481,2502
2034-01-20,1559,575,1691,663,75,2347,2876,1925,2000,136,4432,719,1214,4798,4359,4750,39,2950,2806,2411
2034-01-21,2795,1813,2584,558,2726,802,879,2728,2544,1809,1488,124,3000,3236,1853,1793,2209,1050,566,954
2034-01-22,4946,2919,3565,2290,635,2232,4063,2434,3779,3453,3568,4776,1480,3485,3095,3268,1847,4778,2918,270
2034-01-23,4432,2574,4129,3168,4528,4705,32,1336,3922,4090,3359,563,4425,851,3170,4913,148,3221,2446,3976
2034-01-24,3946,786,2402,936,4150,632,421,4510,2556,795,1392,1249,3288,2374,2019,3985,1418,623,4322,1154
2034-01-25,2304,640,3574,3992,3762,1338,2752,1694,2506,3332,414,3416,3153,500,1232,271,4008,3536,3063,2548
2034-01-26,2081,2586,3064,4317,1188,3781,3655,4862,706,1905,4577,2849,2278,2478,2938,4588,4991,4415,4927,3869
2034-01-27,895,3479,266,2735,88,3925,840,4049,128,4185,2218,2417,691,2280,3564,2470,4795,24,1858,3756
2034-01-28,1829,3864,1618,3027,476,4254,4725,2444,1320,4895,3894,1627,2238,2820,3334,3035,669,3442,3096,14
2034-01-29,4280,3395,338,2685,2505,1061,3285,1093,2622,1973,577,286,1488,1792,3686,2037,3597,695,453,3398
2034-01-30,2585,2702,329,4681,2187,2622,2681,943,1939,733,4337,778,3039,4374,4400,1902,4698,3750,2869,2058
2034-01-31,1919,3324,3685,1950,2540,2647,3827,575,3694,486,3916,1347,2272,1453,126,1631,782,4539,2587,1706
2034-02-01,1682,3279,3915,4436,1418,4985,384,3078,4348,1481,2944,4170,3185,1091,2989,558,3968,2801,3531,1257
2034-02-02,1699,2439,4233,2209,472,2404,2410,1535,3316,4277,4231,4423,2950,908,3971,4661,2335,1814,1815,4097
2034-02-03,932,867,4172,312,2953,4869,1201,3874,1058,3665,3207,3029,4510,4982,2499,275,4048,2607,1020,1639
2034-02-04,4863,1595,3118,4164,4195,2264,487,871,3021,2209,4574,4018,1759,1985,4294,4601,1286,2480,136,4997
2034-02-05,879,3101,3775,1492,3969,1751,3786,4189,878,2662,720,502,1714,3721,2927,1036,3839,1827,835,721
2034-02-06,254,1330,4005,1907,1914,575,1851,2796,830,4101,1877,4537,2804,3868,4604,4373,3942,343,1659,732
2034-02-07,2311,3085,2580,4700,2863,3469,1396,3362,1205,1236,1785,3921,3329,1405,2717,2935,4117,3277,1346,4605
2034-02-08,2342,4919,2794,2855,4931,1965,3780,2418,2018,1805,1674,342,4629,1082,4528,3382,4818,4349,963,3243
2034-02-09,2996,243,3262,1744,3412,1966,2781,3459,1681,1073,1823,4830,4027,1833,4467,27,1951,4587,4560,2185
2034-02-10,3510,953,3052,1221,645,3828,3404,2683,4208,3677,658,4625,4000,1634,188,463,4821,3349,3312,2409
2034-02-11,1183,4239,3726,4085,1277,781,4631,3533,1350,958,4279,863,620,4751,784,4522,1329,376,3770,4431
2034-02-12,3751,1849,3558,3959,819,30,3798,4115,3879,2644,4161,3158,3006,3096,2321,1245,3778,2436,4804,572
2034-02-13,1198,1126,588,406,4341,2735,3714,1517,3415,2,3969,677,840,1376,188,2394,389,913,860,3170
2034-02-14,4886,694,4576,4113,2926,2649,2358,1822,4702,220,36,1684,4078,1828,4392,1556,70,4768,1021,662
2034-02-15,2994,2108,4983,1241,2243,2540,3282,2098,4956,2453,3067,674,4061,1198,1899,2670,3938,1163,4650,2907
2034-02-16,2179,2071,1176,2144,2608,2802,1663,3441,3418,3692,821,203,3573,4320,585,2677,548,4838,2669,4630
2034-02-17,927,1018,2502,2927,3400,188,341,3405,3344,2296,4143,2705,2484,966,4385,2166,2705,4433,673,3169
2034-02-18,1767,1646,4275,2511,308,3807,3707,3851,1773,997,1659,3987,3757,609,2914,2399,4759,3462,172,3782
2034-02-19,4754,1630,1458,606,1688,1606,4887,4763,3652,1297,4290,2629,85,4131,2979,1386,1815,265,3043,2448
2034-02-20,3307,1805,1314,3824,4764,851,1834,3378,3385,4866,3085,4297,1154,2772,2117,3680,1070,3355,756,1110
2034-02-21,1051,3583,1614,2813,3605,4750,3737,925,1047,1495,556,979,3357,248,3946,779,1282,855,1286,1274
2034-02-22,4294,2123,3154,2813,1136,1558,4549,4725,813,1308,1463,216,4148,3835,3720,4912,4298,3013,334,3085
2034-02-23,1166,897,1611,223,1347,1478,2943,3281,395,4254,4929,1791,2853,4783,2913,1229,1856,154,90,2692
2034-02-24,1316,3214,4996,1514,2699,3584,4944,1672,3785,186,411,3336,3668,1693,2544,1822,2627,744,4166,2424
2034-02-25,1533,497,1678,4976,3016,4887,3375,4185,1588,511,299,4089,3258,4169,3532,755,3458,76,4440,4270
2034-02-26,649,4898,4723,3076,897,3947,1473,726,4837,4317,1978,3199,2653,866,841,2367,1869,901,503,3137
2034-02-27,1390,1671,3572,4201,4680,2674,1738,2845,3196,1584,1205,1274,1508,906,2362,370,4557,574,1913,3508
2034-02-28,4154,1239,2133,4453,3915,1517,491,2781,1235,3350,4523,4993,1218,3933,4003,1985,3302,3245,672,2906
2034-03-01,1852,1076,4794,185,2769,1350,4233,2810,3752,3556,4855,1547,3566,1379,3791,124,1920,53,2962,2946
2034-03-02,1191,1646,1300,1409,3541,4440,1233,1615,1987,3601,4033,3188,4651,1181,2839,4243,3048,2597,1939,2581
2034-03-03,3830,670,2464,2331,3582,854,4025,3659,331,1449,443,1409,4180,176,1240,2402,3571,4047,935,4689
2034-03-04,4635,3163,3929,3185,4833,576,3214,2130,3972,4159,1940,4491,2685,4307,3616,4238,2792,2852,728,3847
2034-03-05,3010,2361,669,3662,2874,1265,4864,1215,4445,4460,1904,2854,2402,1490,2132,4175,1615,2239,2346,254
2034-03-06,2175,2140,3258,2508,4374,2728,2715,3524,4694,604,1424,4528,3829,4486,2340,2109,4039,1250,1493,4955
2034-03-07,882,4215,3680,2363,3543,264,3023,2601,1495,2196,3740,4781,1551,1621,541,200,707,4743,4824,2718
2034-03-08,1500,4426,689,3629,3952,1940,1264,1661,3549,469,4047,3617,4171,3973,4304,4475,2957,1826,3115,1609
2034-03-09,4513,896,982,4600,508,678,2971,2982,120,3082,1307,1314,2750,738,2983,3437,919,3794,2231,3901
2034-03-10,1278,2914,171,1399,230,1240,985,3415,4987,4071,2484,4266,2484,787,1460,3228,854,3465,1892,2013
2034-03-11,1350,977,1054,1001,3751,4858,3456,795,1448,4864,3365,4857,3496,803,553,4057,2875,1613,1926,1042
2034-03-12,2672,2059,3918,4154,4768,2380,3405,4692,226,4791,4936,1078,579,4899,2572,2338,1078,3941,3822,3068
2034-03-13,661,2464,3427,4677,4304,2552,1830,379,2296,3230,1909,2919,4439,3141,4982,3059,1604,820,2088,190
2034-03-14,2296,2996,2189,2120,4118,1115,4361,645,569,894,1957,2977,3089,1276,741,4635,2754,4601,450,3296
2034-03-15,3968,142,2030,999,4615,3232,210,4704,1064,1199,2897,2768,4812,4499,905,2561,2206,1892,3423,2361
2034-03-16,769,1830,2940,4178,2634,3978,2133,4202,1502,3949,56,1550,2144,1758,3823,3276,60,1870,2446,1649
2034-03-17,2756,273,4818,1889,20,2945,3998,4271,3824,1708,1025,55,213,1683,566,2095,2522,4962,76,2527
2034-03-18,1172,4647,3929,4538,4383,797,3932,4061,3564,4803,4283,1030,778,542,278,1534,36,2109,1526,272
2034-03-19,1356,2466,4078,2127,1030,1135,1982,387,4491,4860,994,125,1197,4070,3496,4704,122,2908,4279,1199
2034-03-20,1256,3367,96,4399,1538,3956,4687,3451,1280,2051,3845,1147,741,453,4726,4463,993,3905,2920,1752
2034-03-21,2620,1809,3371,2099,1789,1922,1858,1495,2059,79,2575,4064,210,3970,4352,2402,395,378,3373,2223
2034-03-22,1297,4334,848,3874,3516,1811,4075,735,1018,3515,2363,4620,4234,2880,3999,1206,2609,1947,2881,3013
2034-03-23,2434,1238,4179,1512,2551,1072,1920,3885,4033,1162,969,2705,357,255,2938,1900,4311,1393,1857,3815
2034-03-24,4404,543,4264,4411,2883,511,3042,4683,4384,4961,1334,1593,2202,4137,2509,1895,4591,1708,384,808
2034-03-25,4332,4370,854,3378,415,3210,3713,2800,3930,306,4805,2042,4847,889,2270,2688,606,4080,3632,448
2034-03-26,2149,4804,633,2158,3781,4594,497,2961,2311,2537,2246,4071,3485,100,549,692,1899,1032,4590,3444
2034-03-27,4559,1037,1333,901,3211,37,1276,1697,4940,2727,4085,3808,3070,3348,3861,4746,4784,2954,4472,1866
2034-03-28,3533,842,3298,568,3162,1944,1607,312,4665,4861,3749,4151,697,3967,2177,4041,3534,631,2313,69
2034-03-29,579,3928,4656,1401,883,366,3598,4435,1889,2638,1122,4533,2133,3592,225,3458,2702,552,4452,1697
2034-03-30,1068,2976,2940,2630,3255,4267,2781,0,4188,2179,3775,1569,4632,3297,4957,900,1852,4644,2194,4480
2034-03-31,4935,2762,4726,930,3396,670,822,2227,2142,3148,2484,3780,2298,3064,2045,4365,4117,3136,4104,4497
2034-04-01,3004,28,2459,2843,4120,3879,1748,2395,345,3644,184,3963,3807,1401,395,4604,1689,3995,1676,1074
2034-04-02,2074,3580,732,545,278,107,3411,128,2762,1677,4553,1442,4923,4734,1540,1868,2233,4247,541,4500
2034-04-03,977,2568,598,2362,2303,182,3604,2780,995,1572,1196,188,1872,2064,4187,3922,2893,539,4733,4150
2034-04-04,2076,3773,3380,4361,609,2972,353,3835,342,4950,2015,2635,4801,4952,16,3939,796,4052,1995,2315
2034-04-05,780,4472,1150,905,3722,240,1081,2323,4484,4769,1554,1413,4356,3325,3289,2524,4410,1120,4942,1332
2034-04-06,4007,120,4744,122,1478,3131,2414,618,4506,3817,3511,506,4409,2868,2149,1674,3322,4975,1474,2807
2034-04-07,4387,3683,3827,3017,1333,4674,4840,4318,4171,2721,3323,2864,1219,3976,3032,4221,4853,152,1088,3220
2034-04-08,3505,3857,4495,2596,1876,3360,674,407,179,2757,641,4759,1165,762,2544,2707,4373,54,1038,1047
2034-04-09,2506,312,959,518,3868,4006,4363,4027,4150,511,2664,4349,3624,309,4578,535,3613,4918,1433,415
2034-04-10,1775,1100,4382,3007,4805,2126,1971,2714,4581,2362,1791,1508,16,1696,4170,2804,4279,2005,1370,4928
2034-04-11,4899,3979,2213,4077,3260,2080,531,2113,3190,1471,201,2049,4282,1256,4460,3022,3230,198,2238,2864
2034-04-12,37,2520,3664,567,3793,4816,1801,1241,4399,3240,1272,4010,3065,2608,2934,4872,2421,2198,409,2989
2034-04-13,4084,4812,1213,4310,4177,1887,3017,233,213,2354,491,953,1502,1578,3179,206,27,1579,987,3363
2034-04-14,4068,944,2510,379,166,3621,2076,110,4253,3166,3982,4049,1179,3769,4243,2940,583,4419,3430,3554
2034-04-15,1058,914,1458,1875,2800,2846,3433,144,3622,935,365,1254,4584,132,1779,4352,3158,3013,2611,4050
2034-04-16,4696,4977,4390,4746,3971,692,2229,2906,1908,1564,937,1251,2315,1436,2575,2038,2925,1615,4056,2843
2034-04-17,2290,309,2189,2207,1114,4240,1186,4326,2234,4969,3936,3882,2032,1783,1639,3611,361,3907,4153,31
2034-04-18,287,1921,282,2879,2099,2705,157,1339,1968,3461,490,1498,4902,4014,305,2680,4984,3046,3991,932
2034-04-19,868,283,3996,149,2991,3109,3314,1097,4642,2797,755,450,4736,799,4748,2973,3230,714,4969,4490
2034-04-20,4393,2265,829,1979,809,2882,4180,3093,2901,640,4072,4947,4304,4955,655,4873,599,888,4423,208
2034-04-21,4010,162,3140,2792,178,3575,2354,3896,317,3387,4000,3875,3617,1565,4761,4399,691,631,1001,1196
2034-04-22,3473,4299,2162,3081,1378,2758,624,2364,3434,4735,4003,439,3801,4554,795,240,4025,618,4601,3905
2034-04-23,3138,701,1262,3199,2599,1018,3929,3867,3412,76,3162,2320,968,3057,3480,1149,768,3029,2409,3394
2034-04-24,4494,1871,2907,3346,4129,2095,30,4860,3038,2620,38,2160,1307,4123,4844,3756,876,575,61,1261
2034-04-25,102,350,3034,1342,4304,509,4236,1724,3608,2093,244,2906,4752,587,1714,2506,574,2318,2324,233
2034-04-26,2461,1148,2061,2282,1808,3024,4989,4772,3156,2306,4360,2163,2992,3575,4791,3203,3707,3853,4002,3522
2034-04-27,3684,1642,2003,4343,227,2755,3358,1699,4457,3637,1771,3073,3813,4461,4054,3424,4417,3480,361,4359
2034-04-28,3495,2692,2967,436,959,4621,2774,568,4632,1861,4424,3412,2121,55,4266,1928,4999,3576,2924,1830
2034-04-29,114,1568,875,4857,4619,785,1068,3954,1607,2946,4831,4709,2861,745,4415,959,183,3927,3199,3926
2034-04-30,3841,3023,291,22,4782,2423,4838,1490,1524,4170,2696,1858,2869,4569,2300,2005,4493,4539,55,585
2034-05-01,1443,2441,4421,2739,3739,1459,3483,4469,1017,2160,4312,2661,2605,2753,4558,2152,288,4897,4881,2792
2034-05-02,1813,4968,1993,2765,4883,4297,4655,4035,4305,654,3324,1412,2270,4815,798,2326,4691,405,957,2655
2034-05-03,1735,1344,3075,670,4073,1773,4416,2157,1896,1878,3179,2125,2177,4803,1195,2834,3198,207,3350,1009
2034-05-04,1,3717,2423,2781,3278,2829,3574,2463,3584,4657,3511,1344,1260,1267,2044,3871,274,1897,3614,2706
2034-05-05,142,4486,937,1567,2342,3761,4321,4300,4190,4023,3998,4458,527,2076,1435,3290,4733,883,4825,1120
2034-05-06,3195,3695,3324,3734,4429,4647,194,2369,2479,4195,1246,4227,298,1425,723,1708,1587,1870,3164,2985
2034-05-07,4873,12,3423,1002,4614,1615,4323,1033,2176,2153,3368,4771,4026,2984,3628,2496,284,3327,281,2528
2034-05-08,1303,3387,792,1475,512,46,3155,4736,1743,2412,109,4648,4518,1751,2921,2958,106,4002,741,426
2034-05-09,3773,1656,2411,1861,4751,713,962,1683,2005,1930,4755,197,4823,4573,4843,2008,565,3557,3380,3101
2034-05-10,1000,4223,1099,4226,1595,4947,575,1340,578,4762,711,4422,1781,2658,2889,4281,4364,2933,2391,4758
2034-05-11,2679,80,1711,637,4692,4979,764,888,409,2653,1932,4432,2958,4312,3348,4219,62,160,3792,1210
2034-05-12,2207,4410,489,1209,3091,3987,1688,3675,2826,3833,2176,2029,2535,2652,2431,4656,2025,4003,415,633
2034-05-13,4535,3569,2307,2191,711,3378,3811,4808,2777,224,1645,4593,1080,3342,2649,1678,1709,648,1923,3791
2034-05-14,3519,4309,542,846,637,1802,4830,149,4433,1610,3208,3140,398,4000,3905,1997,174,168,2392,4695
2034-05-15,1144,3464,4470,242,3199,524,1820,774,2052,2163,4503,2685,4863,2566,1866,1050,2590,1639,3136,4459
2034-05-16,2113,3569,2230,3581,3034,2259,1618,3831,1891,4830,3681,2843,480,4194,2261,2213,3401,4854,224,3634
2034-05-17,157,231,4532,1095,1815,2138,4712,4626,3289,496,1063,280,2884,2624,3872,2635,3533,768,2861,2498
2034-05-18,3692,3459,1108,3453,2316,313,1426,4072,3613,1540,1607,894,2833,2433,2208,4334,1956,2571,4890,335
2034-05-19,2069,4698,2069,2291,3131,3803,1658,1845,1531,4548,3834,2478,2958,3689,625,2196,4966,2379,4547,152
2034-05-20,2323,895,3588,2136,2112,4929,2203,4007,1439,1084,3305,3611,4830,3513,2647,4464,3196,1243,3360,2577
2034-05-21,2312,827,4618,3642,4721,2173,2407,1849,3157,890,2969,1077,3891,598,2970,4555,4825,1615,2656,1859
2034-05-22,2592,1982,2805,1772,2767,4083,398,343,1446,4466,560,4518,50,1445,3866,4878,110,3421,4893,719
2034-05-23,258,1498,2820,852,408,232,2386,3606,1443,3531,1923,136,1277,1507,3867,1917,2758,2271,308,1196
2034-05-24,1749,2577,2127,4186,2687,1550,1329,2894,1501,4371,310,1997,1105,4462,1053,3681,2771,54,1911,3081
2034-05-25,1713,41,12,4094,1583,2221,1016,1477,2767,934,4566,3153,3469,128,2222,1798,1517,2763,3978,1627
2034-05-26,4722,3754,1672,1914,3331,1864,3275,130,1764,2466,1127,3278,4001,906,1508,966,4115,4116,2234,3095
2034-05-27,3864,2579,2042,3772,3396,612,3735,3249,3236,134,1729,3931,2127,1142,2945,1218,555,92,2764,944
2034-05-28,3294,3836,4654,3792,4615,4750,698,4430,3596,2987,3191,4558,4984,2424,283,2333,3030,1376,582,4959
2034-05-29,787,3448,1641,4088,1062,655,4646,2632,1484,3742,3427,2664,3073,3190,2062,4335,1383,180,2833,202
2034-05-30,4817,3566,4453,3488,622,1241,4027,3229,2391,4135,2651,4049,1441,1954,1856,224,2500,1805,4046,443
2034-05-31,4810,3163,1300,2513,2518,3190,563,3205,2620,4011,969,2163,1090,4867,2558,2624,4873,2724,1891,4420
2034-06-01,605,270,1586,2445,4680,4927,3724,3272,4527,605,2980,1722,3570,663,4699,2379,3625,2905,2060,3843
2034-06-02,2676,2838,3192,3203,4287,188,2178,4564,3647,1362,344,1164,4844,3043,4254,3732,3606,3905,978,3038
